,conj_curve_1_x,conj_curve_1_y,conj_curve_2_x,conj_curve_2_y,conj_curve_3_x,conj_curve_3_y,conj_curve_4_x,conj_curve_4_y,conj_curve_5_x,conj_curve_5_y,conj_curve_6_x,conj_curve_6_y,conj_curve_7_x,conj_curve_7_y,conj_curve_8_x,conj_curve_8_y,conj_curve_9_x,conj_curve_9_y,conj_curve_10_x,conj_curve_10_y,conj_curve_11_x,conj_curve_11_y,conj_curve_12_x,conj_curve_12_y,conj_curve_13_x,conj_curve_13_y,conj_curve_14_x,conj_curve_14_y,conj_curve_15_x,conj_curve_15_y,conj_curve_16_x,conj_curve_16_y,conj_curve_17_x,conj_curve_17_y,conj_curve_18_x,conj_curve_18_y,conj_curve_19_x,conj_curve_19_y,conj_curve_20_x,conj_curve_20_y,conj_curve_21_x,conj_curve_21_y,conj_curve_22_x,conj_curve_22_y,conj_curve_23_x,conj_curve_23_y,conj_curve_24_x,conj_curve_24_y
10,56.185951337270986,-2.331653350224596,54.874937764906086,12.289790084353807,49.82428786898523,26.073704634521896,41.37819509332183,38.08073930268154,30.112246702749093,47.492634518760624,16.794198462224553,53.66798517767563,2.3316533502245997,56.185951337270986,-12.2897900843538,54.874937764906086,-26.07370463452188,49.82428786898523,-38.080739302681536,41.37819509332183,-47.49263451876062,30.112246702749104,-53.66798517767563,16.794198462224557,-56.185951337270986,2.331653350224603,-54.874937764906086,-12.289790084353784,-49.82428786898524,-26.07370463452188,-41.37819509332184,-38.080739302681515,-30.11224670274911,-47.49263451876062,-16.794198462224585,-53.667985177675625,-2.3316533502246064,-56.185951337270986,12.289790084353783,-54.874937764906086,26.073704634521857,-49.824287868985245,38.08073930268153,-41.378195093321835,47.49263451876061,-30.11224670274911,53.667985177675625,-16.79419846222459
11,56.299211171548215,-2.5678624549296054,55.04547377883995,12.090943411870722,50.04047831505023,25.92577146638079,41.62530694989024,37.99380103982012,30.373439705167428,47.47261586012061,17.051672739019843,53.716250361760956,2.567862454929609,56.299211171548215,-12.090943411870716,55.04547377883995,-25.92577146638078,50.04047831505023,-37.99380103982011,41.62530694989024,-47.472615860120605,30.373439705167435,-53.716250361760956,17.051672739019846,-56.299211171548215,2.5678624549296125,-55.045473778839956,-12.0909434118707,-50.04047831505024,-25.92577146638078,-41.62530694989026,-37.99380103982009,-30.373439705167442,-47.472615860120605,-17.051672739019875,-53.71625036176095,-2.5678624549296156,-56.299211171548215,12.090943411870697,-55.045473778839956,25.925771466380755,-50.040478315050244,37.993801039820106,-41.625306949890245,47.472615860120605,-30.373439705167442,53.71625036176095,-17.051672739019878
12,56.41149804647049,-2.8046061860426676,55.21520835770136,11.89132850952151,50.25609346680101,25.776888818511306,41.87210885825947,37.905796752842456,30.63460922795919,47.45148728075834,17.309411604858916,53.76343736778098,2.804606186042671,56.41149804647049,-11.891328509521504,55.21520835770136,-25.776888818511296,50.25609346680101,-37.90579675284245,41.87210885825947,-47.45148728075833,30.6346092279592,-53.76343736778098,17.30941160485892,-56.41149804647049,2.8046061860426748,-55.21520835770136,-11.891328509521488,-50.25609346680102,-25.776888818511296,-41.872108858259494,-37.905796752842434,-30.634609227959206,-47.45148728075833,-17.309411604858948,-53.76343736778097,-2.804606186042678,-56.41149804647049,11.891328509521484,-55.21520835770136,25.77688881851127,-50.25609346680103,37.90579675284244,-41.87210885825948,47.45148728075833,-30.634609227959206,53.76343736778097,-17.30941160485895
13,56.522811294673815,-3.0418798637754314,55.384139645647835,11.690949724908089,50.47113040638924,25.627060410047033,42.11859703742186,37.81672927896101,30.895750884626786,47.4292505426138,17.567410366686826,53.80954676232994,3.041879863775435,56.522811294673815,-11.690949724908082,55.384139645647835,-25.627060410047022,50.47113040638924,-37.816729278961006,42.11859703742186,-47.429250542613794,30.895750884626796,-53.80954676232994,17.56741036668683,-56.522811294673815,3.0418798637754385,-55.384139645647835,-11.690949724908068,-50.47113040638925,-25.627060410047022,-42.11859703742187,-37.81672927896099,-30.895750884626803,-47.429250542613794,-17.567410366686858,-53.80954676232993,-3.0418798637754416,-56.522811294673815,11.690949724908064,-55.384139645647835,25.627060410046997,-50.47113040638925,37.816729278961006,-42.118597037421864,47.42925054261379,-30.895750884626803,53.80954676232993,-17.567410366686858
14,56.63315026628261,-3.2796788260919265,55.552265808324066,11.489811393011228,50.685586239988154,25.47628995349177,42.36476773128871,37.72660145520163,31.156860312790847,47.40590741389622,17.825664353122452,53.85457912429993,3.27967882609193,56.63315026628261,-11.489811393011221,55.552265808324066,-25.476289953491758,50.685586239988154,-37.726601455201624,42.36476773128871,-47.405907413896216,31.156860312790858,-53.85457912429993,17.825664353122455,-56.63315026628261,3.2796788260919336,-55.55226580832407,-11.489811393011207,-50.68558623998816,-25.476289953491758,-42.36476773128872,-37.7266014552016,-31.156860312790865,-47.405907413896216,-17.825664353122484,-53.85457912429992,-3.2796788260919367,-56.63315026628261,11.489811393011204,-55.55226580832407,25.47628995349173,-50.685586239988176,37.72660145520162,-42.364767731288715,47.40590741389621,-31.156860312790865,53.85457912429992,-17.825664353122487
15,56.742514328697816,-3.517998428566472,55.71958503262048,11.287917836272957,50.89945809753806,25.324581154736606,42.61061720844004,37.635416118354094,31.417933173961213,47.38145966897158,18.084168914266396,53.898535044712986,3.5179984285664756,56.742514328697816,-11.28791783627295,55.71958503262048,-25.32458115473659,50.89945809753806,-37.63541611835409,42.61061720844004,-47.38145966897158,31.417933173961224,-53.898535044712986,18.0841689142664,-56.742514328697816,3.517998428566479,-55.719585032620486,-11.287917836272934,-50.899458097538066,-25.32458115473659,-42.610617208440054,-37.635416118354065,-31.41793317396123,-47.38145966897158,-18.084168914266428,-53.89853504471298,-3.5179984285664823,-56.742514328697816,11.28791783627293,-55.719585032620486,25.324581154736567,-50.89945809753808,37.63541611835408,-42.61061720844005,47.38145966897157,-31.41793317396123,53.89853504471298,-18.084168914266428
16,56.85090286638916,-3.7568340442408,55.88609552643556,11.085273364680805,51.112743132494984,25.171937713079814,42.85614176187666,37.54317610492636,31.678965153309353,47.35590908825417,18.34291942150921,53.94141512655746,3.7568340442408035,56.85090286638916,-11.085273364680798,55.88609552643556,-25.171937713079803,51.112743132494984,-37.54317610492636,42.85614176187666,-47.355909088254165,31.678965153309363,-53.94141512655746,18.342919421509215,-56.85090286638916,3.756834044240807,-55.88609552643556,-11.085273364680782,-51.112743132494984,-25.171937713079803,-42.85614176187668,-37.54317610492633,-31.67896515330937,-47.355909088254165,-18.342919421509244,-53.94141512655745,-3.7568340442408106,-56.85090286638916,11.085273364680779,-55.88609552643556,25.171937713079778,-51.11274313249499,37.543176104926346,-42.856141761876664,47.35590908825416,-31.67896515330937,53.94141512655745,-18.342919421509244
17,56.95831528069166,-3.9961810634801993,56.05179551844208,10.881882275854093,51.325438521582456,25.01836332124966,43.101337708774544,37.44988425110231,31.939951959442002,47.329257458102255,18.601911267339784,53.983219984628626,3.996181063480203,56.95831528069166,-10.881882275854085,56.05179551844208,-25.018363321249648,51.325438521582456,-37.449884251102304,43.101337708774544,-47.32925745810224,31.939951959442013,-53.983219984628626,18.601911267339787,-56.95831528069166,3.9961810634802064,-56.051795518442084,-10.881882275854068,-51.32543852158246,-25.018363321249648,-43.10133770877456,-37.44988425110228,-31.93995195944202,-47.32925745810224,-18.601911267339815,-53.98321998462862,-3.99618106348021,-56.95831528069166,10.881882275854064,-56.051795518442084,25.01836332124962,-51.32543852158248,37.4498842511023,-43.101337708774544,47.329257458102234,-31.93995195944202,53.98321998462862,-18.601911267339815
18,57.06475098960618,-4.2360348938288555,56.21668325785702,10.677748855132034,51.53754146454657,24.86386166542998,43.346201390241504,37.355543392703055,32.2008893241762,47.301506570717706,18.861139865153973,54.02395024537353,4.236034893828859,57.06475098960618,-10.677748855132027,56.21668325785702,-24.86386166542997,51.53754146454657,-37.355543392703055,43.3462013902415,-47.3015065707177,32.20088932417622,-54.02395024537353,18.861139865153977,-57.06475098960618,4.236034893828863,-56.21668325785703,-10.677748855132013,-51.53754146454658,-24.86386166542997,-43.34620139024152,-37.355543392703034,-32.200889324176224,-47.3015065707177,-18.861139865154005,-54.02395024537353,-4.236034893828866,-57.06475098960618,10.677748855132009,-56.21668325785703,24.863861665429944,-51.537541464546585,37.35554339270305,-43.346201390241504,47.30150657071769,-32.200889324176224,54.02395024537353,-18.86113986515401
19,57.17020942760435,-4.476390959864558,56.38075701421551,10.472877375663597,51.74904918391426,24.708436425288454,43.59072917107651,37.26015636515174,32.461773002315894,47.27265822404969,19.120600649063785,54.063606546740104,4.4763909598645615,57.17020942760435,-10.472877375663591,56.38075701421551,-24.708436425288443,51.74904918391426,-37.26015636515174,43.59072917107651,-47.272658224049685,32.46177300231591,-54.063606546740104,19.12060064906379,-57.17020942760435,4.476390959864565,-56.38075701421552,-10.472877375663575,-51.749049183914266,-24.708436425288443,-43.59072917107653,-37.260156365151715,-32.461773002315915,-47.272658224049685,-19.120600649063817,-54.06360654674009,-4.476390959864569,-57.17020942760435,10.472877375663572,-56.38075701421552,24.70843642528842,-51.74904918391427,37.26015636515173,-43.59072917107652,47.27265822404968,-32.461773002315915,54.06360654674009,-19.12060064906382
20,57.27469004543737,-4.717244703052557,56.54401507714835,10.267272098499179,51.959958924754744,24.552091274007587,43.8349174395312,37.16372600344163,32.72259877142979,47.24271422170218,19.380289073706734,54.10218953803037,4.71724470305256,57.27469004543737,-10.267272098499172,56.54401507714835,-24.552091274007573,51.959958924754744,-37.163726003441624,43.8349174395312,-47.24271422170218,32.722598771429794,-54.10218953803037,19.380289073706738,-57.27469004543737,4.717244703052564,-56.54401507714836,-10.267272098499156,-51.95995892475475,-24.552091274007573,-43.83491743953122,-37.1637260034416,-32.7225987714298,-47.24271422170218,-19.380289073706766,-54.10218953803036,-4.717244703052567,-57.27469004543737,10.267272098499152,-56.54401507714836,24.552091274007548,-51.95995892475476,37.16372600344162,-43.83491743953121,47.24271422170217,-32.7225987714298,54.10218953803036,-19.380289073706766
21,57.378192309949064,-4.958591581598842,56.70645575616343,10.060937272683935,52.170267954444235,24.394829878318273,44.07876260707387,37.066255142107735,32.983362431630795,47.21167637284539,19.640200614055708,54.1396998797578,4.958591581598846,57.378192309949064,-10.06093727268393,56.70645575616343,-24.394829878318262,52.170267954444235,-37.06625514210773,44.07876260707387,-47.211676372845375,32.9833624316308,-54.1396998797578,19.64020061405571,-57.378192309949064,4.958591581598849,-56.706455756163436,-10.060937272683914,-52.17026795444424,-24.394829878318262,-44.078762607073884,-37.0662551421077,-32.98336243163081,-47.211676372845375,-19.640200614055736,-54.13969987975779,-4.958591581598853,-57.378192309949064,10.06093727268391,-56.706455756163436,24.394829878318234,-52.170267954444256,37.06625514210772,-44.07876260707387,47.21167637284537,-32.98336243163081,54.13969987975779,-19.640200614055743
22,57.480715703892905,-5.200427070302734,56.86807738043083,9.853877135352823,52.37997356243375,24.236655898536,44.32226110815591,36.9677466152016,33.24405980535691,47.179546492131,19.90033076522925,54.176138243508724,5.200427070302737,57.480715703892905,-9.853877135352816,56.86807738043083,-24.236655898535986,52.37997356243375,-36.96774661520159,44.32226110815591,-47.179546492130996,33.24405980535692,-54.17613824350872,19.900330765229253,-57.480715703892905,5.200427070302741,-56.86807738043083,-9.8538771353528,-52.379973562433754,-24.236655898535986,-44.32226110815592,-36.96774661520157,-33.244059805356926,-47.179546492130996,-19.90033076522928,-54.17613824350871,-5.200427070302744,-57.480715703892905,9.853877135352796,-56.86807738043083,24.23665589853596,-52.37997356243376,36.967746615201584,-44.32226110815591,47.17954649213099,-33.244059805356926,54.17613824350871,-19.900330765229285
23,57.582259725753204,-5.442746660409029,57.028878298571904,9.646095911827125,52.589073060020354,24.077572988599464,44.56540939998078,36.86820325626947,33.50468673715374,47.14632639961132,20.160675042302454,54.2115053118079,5.442746660409033,57.582259725753204,-9.646095911827118,57.028878298571904,-24.077572988599453,52.589073060020354,-36.86820325626945,44.56540939998078,-47.14632639961131,33.504686737153754,-54.2115053118079,20.160675042302458,-57.582259725753204,5.442746660409036,-57.02887829857191,-9.6460959118271,-52.58907306002036,-24.077572988599453,-44.565409399980794,-36.86820325626943,-33.50468673715376,-47.14632639961131,-20.160675042302486,-54.21150531180789,-5.44274666040904,-57.582259725753204,9.646095911827096,-57.02887829857191,24.077572988599428,-52.589073060020375,36.868203256269446,-44.56540939998079,47.14632639961131,-33.50468673715376,54.21150531180788,-20.160675042302486
24,57.6828238895702,-5.685545859459504,57.1888568784518,9.437597815712618,52.79756378012146,23.917584796111736,44.80820396227539,36.767627898333565,33.76523909345847,47.11201792066194,20.421228980118254,54.245801777988,5.685545859459507,57.6828238895702,-9.43759781571261,57.1888568784518,-23.917584796111726,52.79756378012145,-36.76762789833356,44.80820396227539,-47.112017920661934,33.765239093458476,-54.24580177798799,20.421228980118258,-57.6828238895702,5.685545859459511,-57.18885687845181,-9.437597815712595,-52.79756378012146,-23.917584796111722,-44.8082039622754,-36.76762789833354,-33.76523909345848,-47.112017920661934,-20.421228980118286,-54.245801777987985,-5.6855458594595145,-57.6828238895702,9.437597815712593,-57.18885687845181,23.917584796111697,-52.797563780121465,36.76762789833355,-44.80820396227539,47.11201792066193,-33.76523909345848,54.245801777987985,-20.42122898011829
25,57.782407724769165,-5.928820191143952,57.34801150697592,9.22838704899924,53.00544307705226,23.756694962383804,45.050641297063834,36.66602337387661,34.02571276238536,47.0766228859083,20.68198813309932,54.279028346063065,5.928820191143956,57.782407724769165,-9.228387048999233,57.34801150697592,-23.756694962383794,53.00544307705226,-36.66602337387661,45.050641297063834,-47.07662288590829,34.025712762385375,-54.279028346063065,20.681988133099324,-57.782407724769165,5.928820191143959,-57.34801150697592,-9.228387048999217,-53.00544307705226,-23.75669496238379,-45.050641297063855,-36.66602337387659,-34.02571276238538,-47.07662288590829,-20.681988133099352,-54.279028346063065,-5.928820191143963,-57.782407724769165,9.228387048999213,-57.34801150697592,23.75669496238377,-53.00544307705228,36.666023373876605,-45.05064129706384,47.076622885908286,-34.02571276238538,54.279028346063065,-20.681988133099352
26,57.88101077599355,-6.172565195150893,57.506340589890044,9.018467802162093,53.21270832630671,23.594907122480446,45.292717928443935,36.56339251482942,34.28610365351311,47.04014313115581,20.94294807506065,54.31118573060603,6.172565195150897,57.88101077599355,-9.018467802162087,57.506340589890044,-23.594907122480436,53.21270832630671,-36.56339251482941,45.292717928443935,-47.0401431311558,34.286103653513116,-54.31118573060603,20.94294807506065,-57.88101077599355,6.1725651951509,-57.50634058989005,-9.018467802162071,-53.21270832630672,-23.594907122480432,-45.292717928443956,-36.56339251482938,-34.28610365351312,-47.0401431311558,-20.942948075060677,-54.31118573060601,-6.172565195150904,-57.88101077599355,9.018467802162068,-57.50634058989005,23.59490712248041,-53.212708326306725,36.5633925148294,-45.29271792844394,47.040143131155794,-34.28610365351312,54.31118573060601,-20.94294807506068
27,57.97863260294198,-6.416776427017785,57.66384255158415,8.807844254263948,53.419356924341336,23.43222490526844,45.53443040236599,36.459738152561464,34.546407697673544,47.00258049732355,21.204104399022704,54.34227465662993,6.416776427017789,57.97863260294198,-8.807844254263944,57.66384255158415,-23.43222490526843,53.419356924341336,-36.45973815256146,45.534430402365984,-47.00258049732354,34.54640769767355,-54.34227465662993,21.204104399022704,-57.97863260294198,6.416776427017792,-57.66384255158416,-8.807844254263927,-53.41935692434134,-23.432224905268427,-45.534430402366006,-36.459738152561435,-34.54640769767356,-47.00258049732354,-21.204104399022732,-54.34227465662992,-6.416776427017796,-57.97863260294198,8.807844254263923,-57.66384255158416,23.432224905268402,-53.41935692434136,36.45973815256145,-45.534430402366,47.002580497323535,-34.54640769767356,54.34227465662992,-21.204104399022736
28,58.07527278020922,-6.66144945798088,57.820515834899936,8.596520573059117,53.62538628836255,23.268651933467083,45.775775286414195,36.35506311787473,34.806620846742135,46.96393683038166,21.465452717025226,54.3722958594733,6.661449457980884,58.07527278020922,-8.596520573059111,57.820515834899936,-23.268651933467073,53.62538628836255,-36.35506311787472,45.775775286414195,-46.963936830381655,34.80662084674215,-54.3722958594733,21.465452717025226,-58.07527278020922,6.661449457980887,-57.82051583489994,-8.596520573059095,-53.625386288362556,-23.26865193346707,-45.77577528641421,-36.3550631178747,-34.806620846742156,-46.963936830381655,-21.465452717025258,-54.3722958594733,-6.661449457980891,-58.07527278020922,8.596520573059092,-57.82051583489994,23.268651933467048,-53.62538628836256,36.355063117874714,-45.7757752864142,46.96393683038164,-34.806620846742156,54.3722958594733,-21.46545271702526
29,58.17093089713101,-6.906579874824897,57.97635890094203,8.384500915098478,53.83079385611701,23.10419182370079,46.01674916959062,36.24937024100017,35.06673907343022,46.924213981292105,21.726988659941867,54.40125008468909,6.9065798748249,58.17093089713101,-8.384500915098474,57.97635890094203,-23.10419182370078,53.83079385611701,-36.249370241000165,46.01674916959062,-46.9242139812921,35.06673907343023,-54.40125008468909,21.72698865994187,-58.17093089713101,6.906579874824904,-57.97635890094203,-8.384500915098457,-53.83079385611702,-23.104191823700777,-46.01674916959063,-36.24937024100014,-35.066739073430234,-46.9242139812921,-21.7269886599419,-54.401250084689075,-6.906579874824907,-58.17093089713101,8.384500915098453,-57.97635890094203,23.104191823700752,-53.830793856117026,36.24937024100016,-46.016749169590625,46.92421398129209,-35.066739073430234,54.401250084689075,-21.726988659941902
30,58.26560655763277,-7.1521632797323305,58.13137022889283,8.1717894258359,54.035577085685325,22.938848186553955,46.257348662101656,36.14266235159736,35.32675837107882,46.88341380595299,21.988707877295482,54.429138087937545,7.152163279732334,58.26560655763277,-8.171789425835895,58.13137022889283,-22.938848186553944,54.03557708568532,-36.14266235159735,46.257348662101656,-46.88341380595298,35.32675837107883,-54.429138087937545,21.988707877295482,-58.26560655763277,7.152163279732338,-58.13137022889283,-8.171789425835875,-54.035577085685325,-22.93884818655394,-46.25734866210168,-36.14266235159732,-35.32675837107884,-46.88341380595298,-21.98870787729551,-54.429138087937545,-7.152163279732341,-58.26560655763277,8.171789425835875,-58.13137022889283,22.93884818655392,-54.03557708568534,36.142662351597345,-46.25734866210166,46.883413805952976,-35.32675837107884,54.429138087937545,-21.988707877295518
