,straw_1_x,straw_1_y,straw_2_x,straw_2_y,straw_3_x,straw_3_y,straw_4_x,straw_4_y,straw_5_x,straw_5_y,straw_6_x,straw_6_y,straw_7_x,straw_7_y,straw_8_x,straw_8_y,straw_9_x,straw_9_y,straw_10_x,straw_10_y,straw_11_x,straw_11_y,straw_12_x,straw_12_y
12,56.29999047096184,0.6408940846722885,48.43677493833864,28.70502579394229,27.59496467701955,49.07766902301091,-0.640894084672285,56.29999047096184,-28.70502579394228,48.43677493833864,-49.077669023010905,27.59496467701956,-56.29999047096184,-0.6408940846722816,-48.436774938338644,-28.70502579394228,-27.59496467701957,-49.077669023010905,0.6408940846722782,-56.29999047096184,28.705025793942255,-48.43677493833865,49.0776690230109,-27.59496467701957
13,56.40799509241708,0.6948567246926414,48.50332836423482,28.805761121782815,27.60223397063427,49.19818508892745,-0.6948567246926379,56.40799509241708,-28.805761121782805,48.50332836423482,-49.198185088927445,27.60223397063428,-56.40799509241708,-0.6948567246926345,-48.503328364234825,-28.805761121782805,-27.602233970634288,-49.198185088927445,0.694856724692631,-56.40799509241708,28.80576112178278,-48.50332836423484,49.198185088927445,-27.602233970634288
14,56.515949499564634,0.7489032763082102,48.5697963474673,28.90654401204262,27.609405487522018,49.31869962377551,-0.7489032763082067,56.515949499564634,-28.90654401204261,48.5697963474673,-49.3186996237755,27.60940548752203,-56.515949499564634,-0.7489032763082033,-48.56979634746731,-28.90654401204261,-27.609405487522036,-49.3186996237755,0.7489032763081998,-56.515949499564634,28.906544012042584,-48.569796347467324,49.318699623775494,-27.609405487522036
15,56.62385374373746,0.8030334288229031,48.636179087839785,29.007374221317484,27.616479522419983,49.43921251666268,-0.8030334288228996,56.62385374373746,-29.007374221317473,48.636179087839785,-49.43921251666268,27.616479522419993,-56.62385374373746,-0.8030334288228962,-48.63617908783979,-29.007374221317473,-27.61647952242,-49.43921251666268,0.8030334288228926,-56.62385374373746,29.00737422131745,-48.63617908783981,49.43921251666267,-27.61647952242
16,56.731707876538046,0.857246873001282,48.70247678465904,29.1082515076029,27.623456368935148,49.55972365766032,-0.8572468730012786,56.731707876538046,-29.10825150760289,48.70247678465904,-49.559723657660314,27.62345636893516,-56.731707876538046,-0.857246873001275,-48.70247678465905,-29.10825150760289,-27.623456368935166,-49.559723657660314,0.8572468730012716,-56.731707876538046,29.108251507602866,-48.702476784659055,49.55972365766031,-27.623456368935166
17,56.83951194983419,0.9115433010480983,48.768689636741534,29.20917563027427,27.630336319559923,49.680232937789626,-0.9115433010480949,56.83951194983419,-29.20917563027426,48.768689636741534,-49.68023293778962,27.630336319559934,-56.83951194983419,-0.9115433010480913,-48.76868963674154,-29.20917563027426,-27.63033631955994,-49.68023293778962,0.9115433010480879,-56.83951194983419,29.209175630274235,-48.768689636741556,49.68023293778961,-27.63033631955994
18,56.94726601575494,0.9659224065878278,48.83481784242011,29.31014635006713,27.637119665687816,49.80074024900792,-0.9659224065878244,56.94726601575494,-29.310146350067118,48.83481784242011,-49.800740249007916,27.637119665687827,-56.94726601575494,-0.9659224065878208,-48.834817842420115,-29.310146350067118,-27.637119665687834,-49.800740249007916,0.9659224065878174,-56.94726601575494,29.310146350067093,-48.83481784242012,49.80074024900791,-27.637119665687834
19,57.054970126686676,1.0203838846442097,48.900861599550815,29.41116342905747,27.64380669762921,49.92124548419501,-1.0203838846442062,57.054970126686676,-29.41116342905746,48.900861599550815,-49.921245484195005,27.64380669762922,-57.054970126686676,-1.0203838846442028,-48.90086159955082,-29.41116342905746,-27.643806697629227,-49.921245484195005,1.0203838846441993,-57.054970126686676,29.411163429057435,-48.900861599550836,49.921245484195,-27.643806697629227
20,57.162624335269236,1.074927431619788,48.96682110551983,29.51222663064211,27.650397704627128,50.04174853713961,-1.0749274316197845,57.162624335269236,-29.5122266306421,48.96682110551983,-50.041748537139604,27.65039770462714,-57.162624335269236,-1.074927431619781,-48.966821105519834,-29.5122266306421,-27.650397704627146,-50.041748537139604,1.0749274316197777,-57.162624335269236,29.512226630642076,-48.96682110551985,50.0417485371396,-27.650397704627146
21,57.270228694392195,1.1295527452754535,49.032696557250425,29.61333571951909,27.65689297487311,50.162249302525865,-1.12955274527545,57.270228694392195,-29.61333571951908,49.032696557250425,-50.162249302525865,27.65689297487312,-57.270228694392195,-1.1295527452754464,-49.03269655725043,-29.61333571951908,-27.656892974873127,-50.162249302525865,1.129552745275443,-57.270228694392195,29.613335719519053,-49.032696557250446,50.16224930252586,-27.656892974873127
22,57.37778325719133,1.1842595247100047,49.09848815121013,29.714490461668213,27.663292795523123,50.28274767592013,-1.1842595247100012,57.37778325719133,-29.714490461668202,49.09848815121013,-50.28274767592012,27.663292795523134,-57.37778325719133,-1.1842595247099976,-49.098488151210134,-29.714490461668202,-27.66329279552314,-50.28274767592012,1.1842595247099943,-57.37778325719133,29.714490461668177,-49.09848815121015,50.28274767592011,-27.66329279552314
23,57.485288077045006,1.239047470339666,49.16419608341785,29.815690624331495,27.669597452713514,50.40324355375751,-1.2390474703396623,57.485288077045006,-29.815690624331484,49.16419608341785,-50.403243553757505,27.669597452713525,-57.485288077045006,-1.2390474703396588,-49.16419608341785,-29.815690624331484,-27.669597452713532,-50.403243553757505,1.2390474703396552,-57.485288077045006,29.81569062433146,-49.16419608341786,50.4032435537575,-27.669597452713532
24,57.592743207570926,1.2939162838776876,49.229820549451254,29.916935975993894,27.675807231577036,50.52373683332894,-1.293916283877684,57.592743207570926,-29.916935975993884,49.229820549451254,-50.52373683332893,27.675807231577046,-57.592743207570926,-1.2939162838776805,-49.22982054945126,-29.916935975993884,-27.675807231577053,-50.52373683332893,1.293916283877677,-57.592743207570926,29.91693597599386,-49.229820549451276,50.523736833328925,-27.675807231577053
25,57.70014870262283,1.348865668313867,49.29536174445416,30.0182262863639,27.681922416258942,50.644227412768025,-1.3488656683138633,57.70014870262283,-30.018226286363884,49.29536174445416,-50.64422741276802,27.681922416258953,-57.70014870262283,-1.3488656683138598,-49.29536174445417,-30.018226286363884,-27.68192241625896,-50.64422741276802,1.3488656683138562,-57.70014870262283,30.018226286363863,-49.29536174445418,50.64422741276801,-27.68192241625896
26,57.80750461628732,1.403895327894131,49.36081986314396,30.11956132635426,27.687943289933063,50.76471519103809,-1.4038953278941275,57.80750461628732,-30.119561326354248,49.36081986314396,-50.764715191038086,27.687943289933074,-57.80750461628732,-1.403895327894124,-49.360819863143966,-30.119561326354244,-27.68794328993308,-50.764715191038086,1.4038953278941204,-57.80750461628732,30.119561326354223,-49.36081986314398,50.76471519103808,-27.68794328993308
27,57.91481100288085,1.4590049681000987,49.426195099819296,30.22094086806281,27.693870134818045,50.88520006791939,-1.4590049681000952,57.91481100288085,-30.2209408680628,49.426195099819296,-50.885200067919385,27.693870134818056,-57.91481100288085,-1.4590049681000916,-49.426195099819296,-30.220940868062797,-27.693870134818063,-50.885200067919385,1.459004968100088,-57.91481100288085,30.22094086806278,-49.42619509981931,50.88520006791938,-27.693870134818063
28,58.02206791694684,1.5141942956286556,49.49148764836769,30.322364684753317,27.699703232193528,51.005681943996336,-1.514194295628652,58.02206791694684,-30.322364684753307,49.49148764836769,-51.00568194399633,27.69970323219354,-58.02206791694684,-1.5141942956286485,-49.49148764836769,-30.322364684753303,-27.699703232193546,-51.00568194399633,1.514194295628645,-58.02206791694684,30.322364684753282,-49.4914876483677,51.00568194399632,-27.699703232193546
29,58.12927541325277,1.5694630183715315,49.556697702273304,30.42383255083633,27.705442862416444,51.12616072064484,-1.569463018371528,58.12927541325277,-30.42383255083632,49.556697702273304,-51.12616072064483,27.705442862416454,-58.12927541325277,-1.5694630183715244,-49.55669770227331,-30.423832550836316,-27.70544286241646,-51.12616072064483,1.5694630183715208,-58.12927541325277,30.423832550836295,-49.556697702273325,51.126160720644826,-27.70544286241646
30,58.23643354678759,1.6248108453948849,49.621825454624904,30.52534424185023,27.71108930493736,51.246636300019794,-1.6248108453948813,58.23643354678759,-30.52534424185022,49.621825454624904,-51.24663630001979,27.71108930493737,-58.23643354678759,-1.6248108453948777,-49.62182545462491,-30.525344241850217,-27.711089304937378,-51.24663630001979,1.6248108453948742,-58.23643354678759,30.525344241850195,-49.62182545462493,51.24663630001978,-27.711089304937378
31,58.34354237275905,1.6802374869188883,49.686871098123724,30.626899534442202,27.716642838316854,51.3671085850426,-1.6802374869188847,58.34354237275905,-30.62689953444219,49.686871098123724,-51.367108585042594,27.716642838316865,-58.34354237275905,-1.6802374869188812,-49.68687109812373,-30.626899534442188,-27.716642838316872,-51.367108585042594,1.6802374869188776,-58.34354237275905,30.62689953444217,-49.686871098123746,51.367108585042594,-27.716642838316872
32,58.45060194659126,1.7357426542973307,49.751834825091535,30.728498206349347,27.72210374024192,51.487577479388854,-1.735742654297327,58.45060194659126,-30.728498206349336,49.751834825091535,-51.48757747938885,27.72210374024193,-58.45060194659126,-1.7357426542973236,-49.75183482509154,-30.728498206349332,-27.722103740241938,-51.48757747938885,1.73574265429732,-58.45060194659126,30.72849820634931,-49.75183482509156,51.48757747938884,-27.722103740241938
33,58.55761232392228,1.791326059997212,49.81671682747881,30.83014003637981,27.727472287542472,51.60804288747602,-1.7913260599972085,58.55761232392228,-30.8301400363798,49.81671682747881,-51.60804288747601,27.727472287542483,-58.55761232392228,-1.791326059997205,-49.816716827478814,-30.830140036379795,-27.72747228754249,-51.60804288747601,1.7913260599972014,-58.55761232392228,30.830140036379774,-49.816716827478835,51.608042887476,-27.72747228754249
34,58.66457356060188,1.8469874175783554,49.88151729687297,30.931824804394008,27.732748756207876,51.728504714451326,-1.8469874175783518,58.66457356060188,-30.931824804393997,49.88151729687297,-51.72850471445132,27.732748756207886,-58.66457356060188,-1.8469874175783483,-49.881517296872985,-30.931824804393997,-27.732748756207894,-51.72850471445132,1.8469874175783445,-58.66457356060188,30.931824804393976,-49.881517296873,51.72850471445131,-27.732748756207894
35,58.77148571268936,1.902726441673018,49.946236424506665,31.033552291285883,27.737933421403483,51.84896286617968,-1.9027264416730145,58.77148571268936,-31.033552291285872,49.94623642450667,-51.848962866179676,27.7379334214035,-58.77148571268936,-1.902726441673011,-49.94623642450668,-31.03355229128587,-27.737933421403504,-51.848962866179676,1.9027264416730072,-58.77148571268936,31.033552291285847,-49.94623642450669,51.84896286617967,-27.737933421403504
36,58.87834883645153,1.9585428479655163,50.010874401266214,31.13532227896422,27.743026557487312,51.969417249231725,-1.9585428479655127,58.87834883645153,-31.13532227896421,50.010874401266214,-51.96941724923172,27.743026557487326,-58.87834883645153,-1.9585428479655091,-50.01087440126622,-31.135322278964207,-27.74302655748733,-51.96941724923172,1.9585428479655054,-58.87834883645153,31.135322278964185,-50.010874401266236,51.96941724923171,-27.74302655748733
37,58.985162988360685,2.0144363531718517,50.07543141770007,31.237134550334044,27.748028438026644,52.089867770871905,-2.014436353171848,58.985162988360685,-31.237134550334034,50.07543141770007,-52.089867770871905,27.748028438026658,-58.985162988360685,-2.0144363531718446,-50.075431417700074,-31.23713455033403,-27.74802843802666,-52.089867770871905,2.014436353171841,-58.985162988360685,31.23713455033401,-50.07543141770009,52.089867770871905,-27.74802843802666
38,59.09192822509285,2.0704066750193473,50.13990766402743,31.33898888927805,27.752939335814805,52.21031433904677,-2.0704066750193437,59.09192822509285,-31.33898888927804,50.13990766402743,-52.21031433904676,27.75293933581482,-59.09192822509285,-2.07040667501934,-50.13990766402744,-31.338988889278035,-27.752939335814823,-52.21031433904676,2.0704066750193366,-59.09192822509285,31.338988889278014,-50.139907664027454,52.21031433904676,-27.752939335814823
39,59.198644603525956,2.1264535322262903,50.20430333014691,31.440885080638093,27.757759522887866,52.33075686237319,-2.1264535322262867,59.198644603525956,-31.440885080638083,50.20430333014691,-52.330756862373185,27.75775952288788,-59.198644603525956,-2.126453532226283,-50.20430333014691,-31.44088508063808,-27.757759522887884,-52.330756862373185,2.1264535322262796,-59.198644603525956,31.440885080638058,-50.20430333014692,52.33075686237318,-27.757759522887884
40,59.30531218073828,2.1825766444815846,50.268618605645266,31.542822910196783,27.762489270541497,52.451195250126844,-2.182576644481581,59.30531218073828,-31.542822910196772,50.268618605645266,-52.45119525012684,27.76248927054151,-59.30531218073828,-2.1825766444815775,-50.26861860564527,-31.54282291019677,-27.762489270541515,-52.45119525012684,2.1825766444815735,-59.30531218073828,31.54282291019675,-50.26861860564529,52.45119525012683,-27.762489270541515
41,59.41193101400681,2.2387757324244095,50.332853679806256,31.644802164659055,27.76712884934776,52.57162941223066,-2.238775732424406,59.41193101400681,-31.644802164659044,50.332853679806256,-52.571629412230656,27.767128849347774,-59.41193101400681,-2.2387757324244024,-50.33285367980626,-31.64480216465904,-27.767128849347777,-52.571629412230656,2.2387757324243984,-59.41193101400681,31.64480216465902,-50.332853679806284,52.571629412230656,-27.767128849347777
42,59.518501160805926,2.2950505176238862,50.39700874161959,31.74682263163387,27.77167852917206,52.69205925924347,-2.2950505176238827,59.518501160805926,-31.74682263163386,50.39700874161959,-52.69205925924347,27.771678529172075,-59.518501160805926,-2.295050517623879,-50.3970087416196,-31.746822631633858,-27.77167852917208,-52.69205925924347,2.295050517623875,-59.518501160805926,31.746822631633837,-50.397008741619615,52.692059259243464,-27.77167852917208
43,59.62502267880596,2.3514007225587528,50.461083979789876,31.848884099615944,27.776138579190025,52.81248470234862,-2.351400722558749,59.62502267880596,-31.84888409961593,50.461083979789876,-52.81248470234861,27.77613857919004,-59.62502267880596,-2.3514007225587457,-50.46108397978988,-31.84888409961593,-27.776138579190043,-52.81248470234861,2.3514007225587417,-59.62502267880596,31.84888409961591,-50.46108397978989,52.812484702348605,-27.776138579190043
44,59.73149562587203,2.407826070597051,50.52507958274573,31.95098635796752,27.780509267904513,52.93290565334278,-2.4078260705970473,59.73149562587203,-31.95098635796751,50.52507958274573,-52.93290565334277,27.780509267904527,-59.73149562587203,-2.407826070597044,-50.52507958274574,-31.950986357967505,-27.78050926790453,-52.93290565334277,2.40782607059704,-59.73149562587203,31.950986357967487,-50.525079582745754,52.932905653342765,-27.78050926790453
45,59.83792006006286,2.464326285975816,50.58899573864899,32.05312919690024,27.784790863162623,53.0533220246248,-2.4643262859758126,59.83792006006286,-32.05312919690023,50.58899573864899,-53.0533220246248,27.784790863162637,-59.83792006006286,-2.4643262859758086,-50.588995738649,-32.05312919690022,-27.78479086316264,-53.0533220246248,2.464326285975805,-59.83792006006286,32.0531291969002,-50.58899573864901,53.05332202462479,-27.78479086316264
46,59.94429603962978,2.52090109378078,50.652832635403925,32.15531240745702,27.788983632172766,53.1737337291847,-2.5209010937807763,59.94429603962978,-32.15531240745701,50.652832635403925,-53.17373372918469,27.78898363217278,-59.94429603962978,-2.5209010937807723,-50.65283263540393,-32.155312407457004,-27.788983632172783,-53.17373372918469,2.5209010937807688,-59.94429603962978,32.15531240745699,-50.652832635403946,53.17373372918468,-27.788983632172783
47,60.0506236230158,2.5775502199260862,50.71659046066657,32.257535781494056,27.79308784152175,53.29414068059265,-2.5775502199260827,60.0506236230158,-32.25753578149404,50.71659046066657,-53.29414068059264,27.793087841521764,-60.0506236230158,-2.5775502199260787,-50.71659046066658,-32.25753578149404,-27.79308784152177,-53.29414068059265,2.577550219926075,-60.0506236230158,32.25753578149402,-50.716590460666595,53.29414068059263,-27.793087841521775
48,60.156902868854715,2.6342733911340037,50.78026940185416,32.35979911166278,27.797103757191937,53.41454279298816,-2.634273391134,60.156902868854715,-32.359799111662774,50.78026940185416,-53.41454279298815,27.79710375719195,-60.156902868854715,-2.634273391133996,-50.78026940185417,-32.35979911166277,-27.79710375719196,-53.41454279298815,2.6342733911339926,-60.156902868854715,32.359799111662745,-50.780269401854184,53.414542792988144,-27.79710375719196
49,60.263133835970386,2.6910703349146607,50.843869646154594,32.462102191391985,27.80103164457841,53.53493998106924,-2.691070334914657,60.263133835970386,-32.46210219139197,50.843869646154594,-53.534939981069236,27.801031644578423,-60.263133835970386,-2.691070334914653,-50.8438696461546,-32.46210219139197,-27.80103164457843,-53.53493998106924,2.6910703349146496,-60.263133835970386,32.46210219139195,-50.843869646154616,53.53493998106923,-27.80103164457843
50,60.36931658337614,2.7479407795457846,50.90739138053604,32.56444481486993,27.804871768506214,53.65533216008182,-2.747940779545781,60.36931658337614,-32.564444814869915,50.90739138053604,-53.65533216008181,27.804871768506228,-60.36931658337614,-2.747940779545777,-50.90739138053605,-32.564444814869915,-27.804871768506235,-53.65533216008181,2.7479407795457735,-60.36931658337614,32.564444814869894,-50.90739138053606,53.655332160081805,-27.804871768506235
51,60.47545117027416,2.8048844540524516,50.97083479175656,32.66682677702655,27.80862439324762,53.77571924580901,-2.804884454052448,60.47545117027416,-32.666826777026536,50.97083479175656,-53.775719245809,27.808624393247634,-60.47545117027416,-2.804884454052444,-50.970834791756566,-32.666826777026536,-27.80862439324764,-53.775719245809,2.8048844540524405,-60.47545117027416,32.666826777026515,-50.97083479175659,53.77571924580899,-27.80862439324764
52,60.58153765605507,2.8619010881868436,51.03420006637385,32.76924787351567,27.812289782539406,53.89610115456068,-2.86190108818684,60.58153765605507,-32.76924787351565,51.03420006637385,-53.896101154560675,27.81228978253942,-60.58153765605507,-2.861901088186836,-51.034200066373856,-32.76924787351565,-27.812289782539427,-53.896101154560675,2.8619010881868325,-60.58153765605507,32.76924787351563,-51.03420006637387,53.89610115456067,-27.812289782539427
53,60.687576100297534,2.9189904124080237,51.09748739075501,32.87170790069733,27.81586819960021,54.01647780316303,-2.91899041240802,60.687576100297534,-32.87170790069732,51.09748739075501,-54.01647780316302,27.815868199600224,-60.687576100297534,-2.918990412408016,-51.09748739075502,-32.87170790069732,-27.81586819960023,-54.01647780316302,2.9189904124080126,-60.687576100297534,32.871707900697295,-51.097487390755035,54.01647780316301,-27.81586819960023
54,60.79356656276804,2.97615215786171,51.16069695108649,32.97420665562014,27.819359907147913,54.13684910894819,-2.9761521578617063,60.79356656276804,-32.97420665562012,51.16069695108649,-54.136849108948184,27.819359907147927,-60.79356656276804,-2.9761521578617023,-51.1606969510865,-32.97420665562012,-27.819359907147934,-54.13684910894819,2.9761521578616987,-60.79356656276804,32.9742066556201,-51.160696951086514,54.136849108948184,-27.819359907147934
55,60.8995091034207,3.0333860563600727,51.22382893338398,33.076743936003666,27.82276516741704,54.25721498974404,-3.033386056360069,60.8995091034207,-33.07674393600365,51.22382893338398,-54.257214989744035,27.822765167417053,-60.8995091034207,-3.033386056360065,-51.223828933383984,-33.07674393600365,-27.82276516741706,-54.257214989744035,3.0333860563600616,-60.8995091034207,33.07674393600363,-51.22382893338399,54.25721498974403,-27.82276516741706
56,61.00540378239716,3.090691840361533,51.28688352350246,33.179319540220945,27.826084242176222,54.37757536386398,-3.0906918403615293,61.00540378239716,-33.17931954022093,51.28688352350246,-54.377575363863976,27.826084242176236,-61.00540378239716,-3.0906918403615253,-51.28688352350247,-33.17931954022093,-27.826084242176243,-54.377575363863976,3.090691840361522,-61.00540378239716,33.17931954022091,-51.28688352350248,54.37757536386397,-27.826084242176243
57,61.11125066002664,3.1480692429505743,51.349860907146336,33.28193326728096,27.829317392745686,54.4979301500969,-3.148069242950571,61.11125066002664,-33.28193326728095,51.349860907146336,-54.49793015009689,27.8293173927457,-61.11125066002664,-3.148069242950567,-51.34986090714634,-33.28193326728095,-27.829317392745708,-54.4979301500969,3.1480692429505632,-61.11125066002664,33.28193326728093,-51.34986090714636,54.49793015009689,-27.829317392745708
58,61.21704979682601,3.205517997817569,51.41276126987955,33.38458491681125,27.83246488001477,54.61827926769711,-3.2055179978175654,61.21704979682601,-33.384584916811235,51.41276126987955,-54.618279267697105,27.832464880014783,-61.21704979682601,-3.2055179978175614,-51.41276126987956,-33.384584916811235,-27.83246488001479,-54.618279267697105,3.205517997817558,-61.21704979682601,33.384584916811214,-51.412761269879574,54.6182792676971,-27.83246488001479
59,61.32280125350002,3.26303783923861,51.47558479713593,33.48727428904053,27.835526964459497,54.73862263637454,-3.2630378392386064,61.32280125350002,-33.48727428904051,51.47558479713593,-54.73862263637453,27.83552696445951,-61.32280125350002,-3.2630378392386024,-51.47558479713594,-33.48727428904051,-27.83552696445952,-54.73862263637453,3.263037839238599,-61.32280125350002,33.48727428904049,-51.47558479713595,54.73862263637452,-27.83552696445952
60,61.42850509094153,3.320628502055363,51.538331674229404,33.59000118478137,27.83850390616016,54.85896017628476,-3.3206285020553596,61.42850509094153,-33.590001184781364,51.538331674229404,-54.858960176284754,27.838503906160174,-61.42850509094153,-3.3206285020553556,-51.53833167422941,-33.59000118478136,-27.83850390616018,-54.858960176284754,3.320628502055352,-61.42850509094153,33.590001184781336,-51.538331674229426,54.858960176284754,-27.83850390616018
61,61.534161370231956,3.378289721654917,51.60100208636448,33.69276540541299,27.841395964818968,54.9792918080194,-3.3782897216549133,61.534161370231956,-33.692765405412985,51.60100208636449,-54.97929180801939,27.841395964818982,-61.534161370231956,-3.3782897216549093,-51.601002086364495,-33.69276540541298,-27.84139596481899,-54.97929180801939,3.3782897216549057,-61.534161370231956,33.692765405412956,-51.60100208636451,54.97929180801938,-27.84139596481899
62,61.63977015264167,3.4360212339496528,51.66359621864667,33.795566752863984,27.844203399777687,55.09961745259631,-3.436021233949649,61.63977015264167,-33.79556675286397,51.66359621864667,-55.099617452596306,27.8442033997777,-61.63977015264167,-3.436021233949645,-51.663596218646674,-33.79556675286397,-27.844203399777708,-55.099617452596306,3.4360212339496417,-61.63977015264167,33.79556675286395,-51.66359621864669,55.0996174525963,-27.844203399777708
63,61.74533149963059,3.493822775357146,51.72611425609303,33.89840502959523,27.84692647003536,55.219937031450165,-3.493822775357142,61.74533149963059,-33.89840502959522,51.72611425609303,-55.21993703145016,27.846926470035374,-61.74533149963059,-3.4938227753571383,-51.726114256093034,-33.89840502959522,-27.84692647003538,-55.21993703145016,3.4938227753571343,-61.74533149963059,33.898405029595196,-51.72611425609305,55.21993703145015,-27.846926470035385
64,61.85084547284879,3.551694082780015,51.788556383642785,34.001280038582756,27.849565434266037,55.340250466422795,-3.551694082780011,61.85084547284879,-34.00128003858274,51.788556383642785,-55.34025046642279,27.84956543426605,-61.85084547284879,-3.5516940827800076,-51.78855638364279,-34.00128003858274,-27.849565434266058,-55.34025046642279,3.5516940827800036,-61.85084547284879,34.00128003858272,-51.788556383642806,55.34025046642278,-27.84956543426606
